PC1,PC2,PC3
7.727135051878169,-3.2452118772097722,-0.7151378996739236
0.6431543632389071,0.8876926684814156,0.30607750119009525
0.4290076079131216,1.1803383732994523,0.3789125062527988
0.33746109830437376,1.38380458675754,0.38496737700918326
-1.5025067273253896,-0.5864265246339442,-1.4794232717054268
-1.1885135561312308,0.22789294273977714,-0.8670644779214373
1.1554038423827093,0.716481816766726,0.2166914548191759
-2.0097049903368314,0.4218085975663773,-0.9962075025935965
-0.3903416571165409,0.16745643762257165,-0.9618481928552224
0.1697679395840417,0.691903023079895,0.25877932372955803
-0.1985324420086538,0.42744360689250366,-1.19768073457599
-2.4442338788656044,4.5844347208742535,1.0309655519479788
-1.8190405214374936,0.7939435929952663,0.4884762714554306
0.34588078323548016,1.1089061394520856,0.3237364961715967
0.726267179000059,0.5850792341932297,0.20538616889906408
0.24083084164987023,0.8883645086043997,0.3133811882599953
0.37087741715943395,0.9259605999962212,0.3271013201252297
0.41318544506443666,0.6143667775356482,-1.2808821445648546
0.16441949818684443,0.12094029102355727,-1.7229482692725109
0.013370749149276993,-0.8728566027567835,-2.280923596595479
-1.1864339627021407,0.15577352816138607,-1.5971039718114577
-1.638645264512859,-0.14747426226373103,-2.3440903263566955
7.727135051878169,-3.2452118772097722,-0.7151378996739236
1.6500879594069158,0.7062250276152535,0.22699138919713627
0.8151615508307396,0.9432910618951187,0.2708309801057866
0.933417051928611,1.0305374046651707,0.29891123617364224
-1.2502374832951184,-0.20630178105508212,-1.3316815449993444
-0.3017897989710604,0.24045433569094385,-0.9242367748398097
0.05213741083700372,0.488601685023259,0.2637906637658416
-2.4113317018248255,-0.26963361956737447,-1.060627322799663
-0.25520980432185264,0.3545285398538128,-0.9095122485361407
-0.018769181631907904,0.5953418716866931,0.2693819511900401
0.5190655039449972,0.29991813768769937,-1.2344398625342154
0.2056014573074307,2.540489429583628,0.6215670201901841
-0.9172008689999616,0.999149906034444,0.5287968923818018
0.6951262009037089,1.1906661026864733,0.3709832867471648
0.34797588591246903,0.7832402305459703,0.3277521802681641
0.833551996271691,0.8663587240991751,0.31419365858718323
0.07490740258170893,1.411986475445471,0.438644444076454
0.12889506700576311,0.45901513621601564,-1.2790483650379376
-2.010276660804959,-0.4618737848206773,-1.6465623758526877
0.05773710665673434,-0.45382185409565834,-2.0978186154921112
-0.3165426439920631,0.012223771411189696,-1.6874581113194698
-1.2778349531382767,-0.28265850228957434,-2.3594580557721585
-0.5448164218376229,2.6605405013206322,0.6562229163001844
0.31843935883545627,0.7502246011786375,0.33486725038114873
-0.15923970756561598,0.992192228276248,0.42375004555209433
-0.001474933582255393,1.2875083129813918,0.4229005439927426
-0.753968705746024,-0.29099811600271197,-1.371940486324665
-0.6513978297264366,-0.07786684435949268,-0.9416666391589941
-0.12467038213067556,1.0418258241874248,0.3999009411587212
-2.7899172574932085,-0.255112129554318,-1.0501160890537375
-0.0682785610665571,-0.1224727925759054,-1.0187097112478847
-0.8880826700941602,0.8014638832063534,0.46531856114285575
-0.22320897969080708,0.1709370993555099,-1.1895885650978164
2.9247084727541446,0.8102333272671655,0.3007401361402965
-1.9606893463705382,0.13173360263172115,0.4048466057181854
0.5319564903796615,1.0039887972794708,0.36239800548398987
0.6549441142489542,0.6829155481279228,0.3059027130904436
0.17806216264111832,1.2205631923741684,0.42895531299282114
-1.2060598603284123,1.127872356122458,0.5775841937983006
-0.874842311836225,0.2833329063575116,-1.1810838013195784
-1.5900638119613755,-0.2891402286474629,-1.6383248776523018
0.34735679517379475,-0.4990186126918885,-2.1208040991141757
-0.9600762870215572,-0.1444283210833697,-1.6443706245922756
-1.465656724827645,-0.7584948631453623,-2.4904307561127736
3.4002820056533634,0.3418996835192723,0.1950117184462454
0.8555796413921468,0.5127182820703317,0.26537839863033047
0.6566542914458712,1.0279885305087064,0.366775862001659
-0.6088496009722768,0.9781607302106774,0.48633655338941256
-2.0138315631160153,-0.7877097378091987,-1.398840526610943
-2.7837099691061264,-0.45091952245994477,-0.7442556595082324
-0.5579992167039795,0.3550146302849813,0.2818405804899943
-3.508802020139565,-0.6327799121863822,-0.9708485417822147
-1.392716280260921,-0.12001012368664496,-0.9434601014862207
-0.6375994922201673,0.3492630146722851,0.30924843625301907
-0.440757792246287,0.268470778817021,-1.1244769223388897
2.9247084727541446,0.8102333272671655,0.3007401361402965
-3.105443425947186,-0.12779480235720037,0.5902500177324208
0.03409841399567024,0.8668488995173994,0.369912734570573
0.08123605212743439,0.48761638765358467,0.29812754749051307
0.8255087975647248,0.6706923018174379,0.30906024272847055
-1.2776729631723744,0.8990250834447094,0.513713508280289
-1.3339626973870633,0.4601365287745814,-1.1150357790780887
-2.158208207264612,-0.5812438381479433,-1.5453634451311986
-0.4658115909805536,-0.3739861020979634,-1.7114602351205306
2.138848074334793,1.6066309724413959,1.5077978635222737
-0.618557531603601,1.4739546087908264,1.4242062611499162
3.4002820056533634,0.3418996835192723,0.1950117184462454
0.8750348966878676,0.4993821876308998,0.2437421310099661
0.8556338941532262,0.8303053842238969,0.3258869890927451
-0.15030845004114052,0.6675469792832516,0.3548485116696854
-2.0505549537473247,-0.8434118368683063,-1.330265208517531
-1.5152343875561705,-0.4112456388087407,-0.8601478199353738
0.10497929824338607,0.4338094660681715,0.30128834349781847
-3.4336140296771096,-0.8918477558349958,-1.0137083173124424
-1.4934283932015255,-0.17402246342417596,-0.8537563583536639
-0.04590776054508032,0.14275242758756426,0.28065282611776476
-0.43267784872388376,0.06519598487697856,-1.1480353680086546
2.9247084727541446,0.8102333272671655,0.3007401361402965
-3.335927376912348,-0.664197836899824,0.4951284226229479
0.6202189731820709,0.539496059695634,0.28059357170357374
0.6269013431226382,0.5225304313099975,0.28726872955196625
0.003307400264012638,0.6796065315561962,0.33464411141623407
-0.23213360348812145,0.4728292118538916,0.35271480306930414
-0.7361809395170948,0.07519717849184215,-1.2186819942555238
-0.20292805576861778,1.1296720215409455,1.6680987440743806
0.9095858989269234,1.6303884436170215,1.6733317842349178
0.5502691716628225,1.048680256003754,1.4362876046232709
-0.9100048267087215,0.9596934987065058,1.3389793784566772
7.727135051878169,-3.2452118772097722,-0.7151378996739236
-0.011615508806991259,0.1709281276425561,-1.0171300058161228
0.4137835512310983,0.9005789008079417,0.3035001454935484
0.9058230538224888,0.7137550824643785,0.2413777542046216
1.8491797095482698,0.7709857894788439,0.18097668283146742
1.0911517452034516,0.857975282527004,0.25339698761000684
0.5051961057597308,0.5953505103213347,0.2297054248373488
0.6528049537769888,-0.46320566508427913,-2.050234925283544
1.8136786089951071,0.13768057696768815,-1.1253197281298075
-0.15405384058280205,0.636669316000685,0.2737139686048906
-1.1868141294258079,0.25236647509462684,-1.7452605658068714
7.727135051878169,-3.2452118772097722,-0.7151378996739236
1.7911865557534623,-0.6261939447343263,-2.684139135691495
0.5957833303402704,0.41851459301508376,0.15920451836357827
2.312057071643725,0.7169688586815187,0.16481558933777327
-0.14381295446438527,-0.1314703094141558,-1.9994333848215338
0.30319534712202906,0.008780351837565656,-1.0689313166261596
-0.6112492802574113,0.5943768018155532,0.3518563978911856
1.0780103772886471,0.863875151763733,0.26984096343942765
-0.07370325254088929,-0.19048097333609387,-1.9410886877233582
-2.3426292867588794,-0.9918879938162871,-2.496533037384064
-0.3134743827363422,0.5759102502460053,0.2856916937921144
7.727135051878169,-3.2452118772097722,-0.7151378996739236
-0.15008319795303096,0.2217918096134071,-1.0025381316256656
-1.0155823956876855,0.1544032557776237,0.2627014825547346
0.7182729385509593,0.42935093177917083,0.19429929806405952
1.1685540549031193,0.8173977152825014,0.25621418900522536
0.8852033098355333,0.8840710546457573,0.28338946787337377
-0.2263226896560661,0.5898687509556684,0.3281899571172893
-0.542651233552842,-0.15180165308160914,-1.8986945527467005
1.095811504898245,-0.09655762419039605,-1.1644998790485515
-0.5928790192748841,0.3039527046953439,0.32003888386229856
-1.153447808898444,0.28039828518704396,-1.7007063124180613
2.697227006484474,0.5616334697807518,0.13050767534939697
0.4429003693731595,-0.014994438851512498,-2.5008496481291353
0.9943279483807387,0.5103443474139422,0.18749712825533002
2.129056890791682,0.7752479102078954,0.19432470755879352
0.47345388108247616,-0.26964868415445925,-2.00926301761464
0.7695443906505937,-0.04068798503192573,-1.074140396585678
0.24509136726021785,0.7651824830091719,0.33197050384288185
0.06575628836157706,0.8561953653488178,0.346895766640176
0.523702491658414,-0.2826144060343689,-2.0073186392393154
-1.5709644687390163,-1.0260528436289345,-2.5571602222969982
-0.5999534996877615,0.791813060250446,0.3956262940849717
0.011325130912680099,2.4481646549136675,0.6047220205075363
-0.1853150350384216,-0.1440596219120669,-1.0853238366358684
-0.44245932021786955,0.38105380645826076,0.31368565901798234
0.6042003876842947,0.3253151462586903,0.18333093539995782
0.2673076301617312,0.7956962679087919,0.28606220110439434
0.02946988386484743,0.5297200128941202,0.2952394723985823
-0.3293798325787199,0.40200884106156,0.2765887549909727
-0.8510631055133413,-0.34813571134988647,-1.8933800651905848
-1.4338126680963093,-0.37281366503989466,-1.0000830083638488
-1.7389438489660507,-0.10413121394079783,0.35813147426985154
-2.728567500218968,-0.1504056974878537,-1.646257648027287
5.06221609334033,-0.9350969373904212,-0.14326876364705388
-0.1834921893478091,-0.1594142989650181,-2.487274569349944
0.6570205889050114,0.4599336927585467,0.24656529679318914
1.5659962133594185,0.5860367661393591,0.16034004098452037
-0.9402477487773702,-0.15109112999894592,-1.8661518556565875
0.3649751304563104,0.07605375181812637,-0.981329783276533
-0.39523048473926575,0.4799000275708875,0.35059707795494266
-0.32928049776617857,0.2653250451980501,0.22069298550749264
-1.49698138225357,-0.21070126374388282,-1.7999188498169778
-2.0362593670365245,-0.9035747785348016,-2.4501905486070488
-0.9378079412906298,0.6047669544752606,0.401937222886192
3.660905559722034,0.21067242229342262,0.15344291557084944
-0.3758164644076348,0.09275647920178469,-0.961261351958384
-1.5940169305220437,0.09996294106827473,0.44590807104524366
1.3238820205718012,0.3220924034408971,0.2077235751375464
0.8619431750784016,0.7828107653403754,0.26915221537538403
-0.01709093938814789,0.6983375209271274,0.32871868748940936
-0.9470254589125674,0.18699196827867873,0.3705261017797576
-1.6436436386210351,-0.687117311952951,-1.8251778548711663
-0.09336414833649344,-0.3083077048848068,-1.0850304642143571
-1.7460936666369575,-0.36570435929416933,0.3072664717661183
-3.0492457884600808,-0.8570812087956705,-1.724534444290193
5.06221609334033,-0.9350969373904212,-0.14326876364705388
-0.8500954288168545,0.27039947340392545,0.28429435598358277
0.8421976712156376,0.7059208313295001,0.2565764930245709
-0.7339464486888139,-0.11473498701481763,-1.8482564186896493
0.4008456972054768,-0.11278245530848648,-1.0479985871494273
-0.13530673486716085,0.48120897875870766,0.34353368410937
0.6379265475883059,1.3435849204930694,1.2815177796039652
-0.22978151701318317,0.34705559637109734,0.28000457090990666
-2.097895767822125,-0.7022297790138406,-1.8427495075544416
-0.7603620561338177,0.3813134556882363,0.3435265273390606
0.4774492370201306,1.3692270113107645,1.2507664545204986
3.660905559722034,0.21067242229342262,0.15344291557084944
-1.1489309123135993,-0.4274221718586038,-0.9917165079389242
-1.5950002982300413,-0.24040739797471375,0.3480197722638266
0.8956199399810396,0.3661594184823639,0.24034455408380745
0.7271097503270737,0.626558686750787,0.24421996831461726
0.8048709477121949,0.5943507297144369,0.29102828999730224
-3.000218421113509,-0.4577626089297171,0.40221348516624844
0.8802133036810149,1.4484455276224366,1.5818934282749018
0.9102291737144265,1.45795006245988,1.579738635103604
0.06607602376106682,-0.3111859100470606,-1.0489492191485614
-0.9844900617784105,-0.010808352451685665,0.38290691398644294
5.06221609334033,-0.9350969373904212,-0.14326876364705388
-0.0003106448730096664,1.4508336051163446,1.6490043619446486
-0.1608639656014144,0.3811191963221251,0.3180688397545287
1.5719841156258483,0.5337153033007893,0.19478419804957495
0.9411251833964637,-0.15723005950787214,-1.035454037897006
-0.461921371984448,0.34583556968270074,0.3441972614884431
0.036236045467597025,0.9893054121016643,1.236165010829441
0.568531703917062,0.32221872435660504,0.26321390482561485
0.11928417920099735,1.4581265259088594,1.661498881666949
-0.5965914965080786,0.12784211950965815,0.28746076061397696
0.4240558145676748,1.150471179726222,1.2546102118173037
7.727135051878169,-3.2452118772097722,-0.7151378996739236
-0.2718333271898786,-0.456786256473836,1.5126318612648513
0.3798158979578445,0.38031086835979383,1.1823571124809875
-1.291279295670847,-1.8251229891859797,2.055053293176078
-1.173223710440676,-2.6578023057116344,0.043621162897435374
-1.202392503263386,-2.8921025788787817,0.1866546010345935
-2.3032850192694343,-3.555225719290263,0.7032950747225566
-1.9241429773947905,-2.2394029772281487,2.659637435156898
